date,price
2025-10-15,152.07913208007812
2025-10-16,151.08255004882812
2025-10-17,151.21209716796875
2025-10-20,152.99598693847656
2025-10-21,154.35134887695312
2025-10-22,152.34820556640625
2025-10-23,154.25167846679688
2025-10-24,154.38124084472656
2025-10-27,155.25823974609375
2025-10-28,154.1520233154297
2025-10-29,154.5506591796875
2025-10-30,154.16200256347656
2025-10-31,154.53073120117188
2025-11-03,153.8729705810547
2025-11-04,152.08909606933594
2025-11-05,152.6770782470703
2025-11-06,152.06915283203125
2025-11-07,152.806640625
2025-11-10,153.6736602783203
2025-11-11,153.71353149414062
2025-11-12,153.86302185058594
2025-11-13,151.48117065429688
2025-11-14,151.4911346435547
2025-11-17,150.0062255859375
2025-11-18,149.33851623535156
2025-11-19,149.83680725097656
2025-11-20,147.32540893554688
2025-11-21,149.1192626953125
2025-11-24,149.48800659179688
2025-11-25,151.4014434814453
2025-11-26,152.2784423828125
2025-11-28,153.1654052734375
2025-12-01,150.923095703125
2025-12-02,152.2385711669922
2025-12-03,153.6836395263672
2025-12-04,154.48089599609375
2025-12-05,154.0523681640625
2025-12-08,153.86302185058594
2025-12-09,152.7368621826172
2025-12-10,155.52731323242188
2025-12-11,157.19161987304688
2025-12-12,156.2050018310547
2025-12-15,156.4541473388672
2025-12-16,155.52731323242188
2025-12-17,153.00595092773438
2025-12-18,154.00253295898438
2025-12-19,155.3280029296875
2025-12-22,157.0500030517578
2025-12-23,156.99000549316406
2025-12-24,157.5
2025-12-26,157.2100067138672
2025-12-29,156.8699951171875
2025-12-30,156.4199981689453
2025-12-31,155.1199951171875
2026-01-02,157.97999572753906
2026-01-05,159.85000610351562
2026-01-06,162.02000427246094
2026-01-07,158.97000122070312
2026-01-08,160.1699981689453
2026-01-09,161.92999267578125
2026-01-12,163.1699981689453
2026-01-13,164.00999450683594
2026-01-14,164.27000427246094
2026-01-15,165.77999877929688
2026-01-16,166.89999389648438
2026-01-20,163.52999877929688
2026-01-21,166.36000061035156
2026-01-22,165.5
2026-01-23,164.22000122070312
2026-01-26,164.3800048828125
2026-01-27,165.05999755859375
2026-01-28,164.13999938964844
2026-01-29,165.86000061035156
2026-01-30,165.44000244140625
2026-02-02,167.52999877929688
2026-02-03,168.94000244140625
2026-02-04,169.38999938964844
2026-02-05,168.3699951171875
2026-02-06,173.17999267578125
2026-02-09,173.6999969482422
2026-02-10,173.91000366210938
2026-02-11,174.83999633789062
2026-02-12,172.75
2026-02-13,174.1699981689453
2026-02-17,175.0800018310547
2026-02-18,175.0399932861328
2026-02-19,176.33999633789062
2026-02-20,177.22999572753906
2026-02-23,174.8300018310547
2026-02-24,176.97999572753906
2026-02-25,175.60000610351562
2026-02-26,176.6999969482422
2026-02-27,177.13999938964844
2026-03-02,178.89999389648438
2026-03-03,175.44000244140625
2026-03-04,175.97000122070312
2026-03-05,172.05999755859375
2026-03-06,169.94000244140625
