date,price
2025-08-25,568.9265747070312
2025-08-26,571.2109985351562
2025-08-27,572.0888671875
2025-08-28,575.6701049804688
2025-08-29,569.0064086914062
2025-09-02,564.2380981445312
2025-09-03,568.67724609375
2025-09-04,573.8245849609375
2025-09-05,574.6525268554688
2025-09-08,577.4556884765625
2025-09-09,579.0917358398438
2025-09-10,579.28125
2025-09-11,582.6529541015625
2025-09-12,585.2266235351562
2025-09-15,590.234375
2025-09-16,589.7356567382812
2025-09-17,588.5585327148438
2025-09-18,593.865478515625
2025-09-19,597.8856201171875
2025-09-22,601.4251098632812
2025-09-23,597.4302978515625
2025-09-24,595.3329467773438
2025-09-25,592.7662963867188
2025-09-26,595.203125
2025-09-29,597.9595947265625
2025-09-30,599.5974731445312
2025-10-01,602.4737548828125
2025-10-02,604.9505615234375
2025-10-03,602.4038696289062
2025-10-06,606.9280395507812
2025-10-07,603.732177734375
2025-10-08,610.6532592773438
2025-10-09,609.9141845703125
2025-10-10,588.741455078125
2025-10-13,601.2353515625
2025-10-14,597.2305297851562
2025-10-15,601.445068359375
2025-10-16,599.2179565429688
2025-10-17,603.1528930664062
2025-10-20,610.7530517578125
2025-10-21,610.5933227539062
2025-10-22,604.7108764648438
2025-10-23,609.7943725585938
2025-10-24,616.305908203125
2025-10-27,627.2818603515625
2025-10-28,632.1055908203125
2025-10-29,634.9519653320312
2025-10-30,625.2444458007812
2025-10-31,628.2605590820312
2025-11-03,631.2666625976562
2025-11-04,618.4531860351562
2025-11-05,622.47802734375
2025-11-06,610.8829345703125
2025-11-07,608.9553833007812
2025-11-10,622.4280395507812
2025-11-11,620.7702026367188
2025-11-12,620.2808227539062
2025-11-13,607.6171875
2025-11-14,608.0765380859375
2025-11-17,602.8832397460938
2025-11-18,595.542724609375
2025-11-19,599.09814453125
2025-11-20,584.9163818359375
2025-11-21,589.3107299804688
2025-11-24,604.3812866210938
2025-11-25,608.1065063476562
2025-11-26,613.4796142578125
2025-11-28,618.4531860351562
2025-12-01,616.3758544921875
2025-12-02,621.1996459960938
2025-12-03,622.7177124023438
2025-12-04,622.138427734375
2025-12-05,624.6751708984375
2025-12-08,623.4767456054688
2025-12-09,624.2457275390625
2025-12-10,626.8024291992188
2025-12-11,624.7750854492188
2025-12-12,612.8304443359375
2025-12-15,609.75439453125
2025-12-16,610.9628295898438
2025-12-17,599.6373901367188
2025-12-18,608.3262329101562
2025-12-19,616.2559814453125
2025-12-22,619.2100219726562
2025-12-23,622.1099853515625
2025-12-24,623.9299926757812
2025-12-26,623.8900146484375
2025-12-29,620.8699951171875
2025-12-30,619.4299926757812
2025-12-31,614.3099975585938
2026-01-02,613.1199951171875
2026-01-05,617.989990234375
2026-01-06,623.4199829101562
2026-01-07,624.02001953125
2026-01-08,620.469970703125
2026-01-09,626.6500244140625
2026-01-12,627.1699829101562
2026-01-13,626.239990234375
2026-01-14,619.5499877929688
2026-01-15,621.780029296875
2026-01-16,621.260009765625
2026-01-20,608.0599975585938
2026-01-21,616.280029296875
2026-01-22,620.760009765625
2026-01-23,622.719970703125
2026-01-26,625.4600219726562
2026-01-27,631.1300048828125
2026-01-28,633.219970703125
2026-01-29,629.4299926757812
2026-01-30,621.8699951171875
2026-02-02,626.1400146484375
2026-02-03,616.52001953125
2026-02-04,605.75
2026-02-05,597.030029296875
2026-02-06,609.6500244140625
2026-02-09,614.3200073242188
2026-02-10,611.469970703125
2026-02-11,613.1099853515625
2026-02-12,600.6400146484375
2026-02-13,601.9199829101562
2026-02-17,601.2999877929688
2026-02-18,605.7899780273438
2026-02-19,603.469970703125
2026-02-20,608.8099975585938
2026-02-23,601.4099731445312
2026-02-24,607.8699951171875
2026-02-25,616.6799926757812
2026-02-26,609.239990234375
2026-02-27,607.2899780273438
2026-03-02,608.0900268554688
2026-03-03,601.5800170898438
2026-03-04,610.75
2026-03-05,608.9099731445312
2026-03-06,599.75
