date,price
2025-03-07,86.56293487548828
2025-03-10,87.46595001220703
2025-03-11,86.8415298461914
2025-03-12,86.32279205322266
2025-03-13,87.08169555664062
2025-03-14,86.62057495117188
2025-03-17,87.05286407470703
2025-03-18,87.13932800292969
2025-03-19,87.5908203125
2025-03-20,87.64845275878906
2025-03-21,87.12970733642578
2025-03-24,86.23632049560547
2025-03-25,86.22673797607422
2025-03-26,85.65995788574219
2025-03-27,85.4101791381836
2025-03-28,86.59175872802734
2025-03-31,87.44671630859375
2025-04-01,88.20450592041016
2025-04-02,88.14665985107422
2025-04-03,88.55157470703125
2025-04-04,89.51565551757812
2025-04-07,86.81620788574219
2025-04-08,85.17726135253906
2025-04-09,85.6785888671875
2025-04-10,83.31656646728516
2025-04-11,83.76968383789062
2025-04-14,84.367431640625
2025-04-15,84.6662826538086
2025-04-16,85.13871002197266
2025-04-17,84.38671112060547
2025-04-21,82.91165161132812
2025-04-22,83.3744125366211
2025-04-23,84.18425750732422
2025-04-24,85.07120513916016
2025-04-25,85.6978759765625
2025-04-28,86.23775482177734
2025-04-29,86.96083068847656
2025-04-30,86.25704956054688
2025-05-01,85.81967163085938
2025-05-02,84.8907470703125
2025-05-05,84.4166030883789
2025-05-06,84.69721984863281
2025-05-07,85.05523681640625
2025-05-08,84.1069564819336
2025-05-09,84.23275756835938
2025-05-12,83.44895935058594
2025-05-13,83.11029052734375
2025-05-14,82.5587387084961
2025-05-15,83.28446960449219
2025-05-16,83.50701141357422
2025-05-19,83.26512145996094
2025-05-20,82.66517639160156
2025-05-21,81.2524185180664
2025-05-22,81.67818450927734
2025-05-23,81.81365966796875
2025-05-27,82.95545959472656
2025-05-28,82.59745025634766
2025-05-29,83.36188507080078
2025-05-30,83.48766326904297
2025-06-02,82.7106704711914
2025-06-03,82.56499481201172
2025-06-04,83.90528869628906
2025-06-05,83.96356964111328
2025-06-06,82.89521026611328
2025-06-09,82.98262786865234
2025-06-10,83.40995788574219
2025-06-11,83.6624984741211
2025-06-12,84.6628646850586
2025-06-13,83.8470230102539
2025-06-16,83.00203704833984
2025-06-17,84.01212310791016
2025-06-18,84.15782928466797
2025-06-20,84.0024185180664
2025-06-23,84.27436828613281
2025-06-24,84.88624572753906
2025-06-25,84.99309539794922
2025-06-26,85.42041778564453
2025-06-27,84.87654113769531
2025-06-30,85.71179962158203
2025-07-01,85.92431640625
2025-07-02,85.37840270996094
2025-07-03,84.78373718261719
2025-07-07,83.97460174560547
2025-07-08,83.86736297607422
2025-07-09,84.7447509765625
2025-07-10,84.80323791503906
2025-07-11,83.6333999633789
2025-07-14,83.45792388916016
2025-07-15,82.87301635742188
2025-07-16,82.98997497558594
2025-07-17,82.9704818725586
2025-07-18,83.09721374511719
2025-07-21,83.83811950683594
2025-07-22,84.34504699707031
2025-07-23,83.87711334228516
2025-07-24,83.73088073730469
2025-07-25,84.25730895996094
2025-07-28,83.71139526367188
2025-07-29,85.12493896484375
2025-07-30,84.68624114990234
2025-07-31,84.73499298095703
2025-08-01,85.93962860107422
2025-08-04,86.17449951171875
2025-08-05,86.438720703125
2025-08-06,85.93962860107422
2025-08-07,85.7928466796875
2025-08-08,85.42098236083984
2025-08-11,85.51883697509766
2025-08-12,85.08826446533203
2025-08-13,85.7928466796875
2025-08-14,85.15675354003906
2025-08-15,84.55004119873047
2025-08-18,84.3053970336914
2025-08-19,84.79469299316406
2025-08-20,84.98060607910156
2025-08-21,84.55982208251953
2025-08-22,85.18611145019531
2025-08-25,84.94146728515625
2025-08-26,84.89253997802734
2025-08-27,84.79469299316406
2025-08-28,85.35248565673828
2025-08-29,84.74575805664062
2025-09-02,84.11509704589844
2025-09-03,85.0384750366211
2025-09-04,85.68679809570312
2025-09-05,86.99327850341797
2025-09-08,88.15239715576172
2025-09-09,87.65142059326172
2025-09-10,88.15239715576172
2025-09-11,88.74179077148438
2025-09-12,88.35868072509766
2025-09-15,88.56497192382812
2025-09-16,88.7516098022461
2025-09-17,88.52568054199219
2025-09-18,87.61213684082031
2025-09-19,87.44513702392578
2025-09-22,87.13078308105469
2025-09-23,87.73983001708984
2025-09-24,87.40584564208984
2025-09-25,87.40584564208984
2025-09-26,87.32726287841797
2025-09-29,88.04434204101562
2025-09-30,87.78894805908203
2025-10-01,88.01566314697266
2025-10-02,88.27195739746094
2025-10-03,88.1043701171875
2025-10-06,87.40451049804688
2025-10-07,87.90724182128906
2025-10-08,87.97623443603516
2025-10-09,87.90724182128906
2025-10-10,89.32669067382812
2025-10-13,89.27739715576172
2025-10-14,89.56326293945312
2025-10-15,89.3661117553711
2025-10-16,90.03640747070312
2025-10-17,89.89839935302734
2025-10-20,90.24341583251953
2025-10-21,90.6869888305664
2025-10-22,90.74612426757812
2025-10-23,90.1251220703125
2025-10-24,90.16455841064453
2025-10-27,90.47012329101562
2025-10-28,90.70670318603516
2025-10-29,89.78997802734375
2025-10-30,89.26753997802734
2025-10-31,89.00140380859375
2025-11-03,88.77880096435547
2025-11-04,88.9766616821289
2025-11-05,88.00715637207031
2025-11-06,88.79859161376953
2025-11-07,88.61062622070312
2025-11-10,88.5908432006836
2025-11-11,88.99645233154297
2025-11-12,89.15473937988281
2025-11-13,88.42265319824219
2025-11-14,87.91812896728516
2025-11-17,88.1357650756836
2025-11-18,88.10608673095703
2025-11-19,87.92802429199219
2025-11-20,88.2742691040039
2025-11-21,88.54137420654297
2025-11-24,89.04590606689453
2025-11-25,89.27344512939453
2025-11-26,89.6691665649414
2025-11-28,89.24376678466797
2025-12-01,88.13279724121094
2025-12-02,88.1725082397461
2025-12-03,88.42071533203125
2025-12-04,87.94416046142578
2025-12-05,87.537109375
2025-12-08,87.24918365478516
2025-12-09,87.33853912353516
2025-12-10,87.67609405517578
2025-12-11,87.55696105957031
2025-12-12,86.71305847167969
2025-12-15,86.77263641357422
2025-12-16,87.24918365478516
2025-12-17,87.16976928710938
2025-12-18,87.58674621582031
2025-12-19,87.25984191894531
2025-12-22,87.07046508789062
2025-12-23,87.20999908447266
2025-12-24,87.73824310302734
2025-12-26,87.44920349121094
2025-12-29,87.77811431884766
2025-12-30,87.56880950927734
2025-12-31,86.87113189697266
2026-01-02,86.74156188964844
2026-01-05,87.17013549804688
2026-01-06,86.99073028564453
2026-01-07,87.49903869628906
2026-01-08,87.06050109863281
2026-01-09,87.63858032226562
2026-01-12,87.37944030761719
2026-01-13,87.52893829345703
2026-01-14,88.0372543334961
2026-01-15,88.01731872558594
2026-01-16,87.5090103149414
2026-01-20,86.36282348632812
2026-01-21,87.0206298828125
2026-01-22,87.39937591552734
2026-01-23,87.63858032226562
2026-01-26,88.05718231201172
2026-01-27,87.5090103149414
2026-01-28,87.3096694946289
2026-01-29,87.32960510253906
2026-01-30,86.84122467041016
2026-02-02,86.26315307617188
2026-02-03,86.47245788574219
2026-02-04,86.25318145751953
2026-02-05,87.19007110595703
2026-02-06,87.24987030029297
2026-02-09,87.22993469238281
2026-02-10,88.23658752441406
2026-02-11,87.76814270019531
2026-02-12,88.93427276611328
2026-02-13,89.42264556884766
2026-02-17,89.57215118408203
2026-02-18,89.2332763671875
2026-02-19,89.32298278808594
2026-02-20,89.11367797851562
2026-02-23,89.44257354736328
2026-02-24,89.60205078125
2026-02-25,89.61202239990234
2026-02-26,89.97081756591797
2026-02-27,90.51899719238281
2026-03-02,89.61000061035156
2026-03-03,89.43000030517578
2026-03-04,89.1500015258789
2026-03-05,88.79000091552734
2026-03-06,88.45999908447266
