date,price
2025-03-07,25.37382698059082
2025-03-10,25.12560272216797
2025-03-11,25.016204833984375
2025-03-12,25.070444107055664
2025-03-13,24.899446487426758
2025-03-14,24.98126792907715
2025-03-17,25.43082618713379
2025-03-18,25.37382698059082
2025-03-19,25.686403274536133
2025-03-20,25.61285400390625
2025-03-21,25.2294921875
2025-03-24,25.455646514892578
2025-03-25,25.511728286743164
2025-03-26,25.415197372436523
2025-03-27,25.045534133911133
2025-03-28,24.837366104125977
2025-03-31,24.569456100463867
2025-04-01,24.83643341064453
2025-04-02,24.838300704956055
2025-04-03,23.172019958496094
2025-04-04,21.488937377929688
2025-04-07,21.741914749145508
2025-04-08,20.95965003967285
2025-04-09,22.582988739013672
2025-04-10,22.069568634033203
2025-04-11,23.511810302734375
2025-04-14,23.487539291381836
2025-04-15,23.20749282836914
2025-04-16,22.98345375061035
2025-04-17,23.379255294799805
2025-04-21,23.061866760253906
2025-04-22,23.229896545410156
2025-04-23,23.7573184967041
2025-04-24,24.096174240112305
2025-04-25,24.36875343322754
2025-04-28,24.485441207885742
2025-04-29,24.718812942504883
2025-04-30,24.494775772094727
2025-05-01,24.50130844116211
2025-05-02,25.13701629638672
2025-05-05,25.21356201171875
2025-05-06,25.081941604614258
2025-05-07,24.909244537353516
2025-05-08,24.735614776611328
2025-05-09,24.968053817749023
2025-05-12,26.1937255859375
2025-05-13,26.6698055267334
2025-05-14,27.13188362121582
2025-05-15,27.351255416870117
2025-05-16,28.000032424926758
2025-05-19,27.864673614501953
2025-05-20,27.882410049438477
2025-05-21,27.677974700927734
2025-05-22,27.369922637939453
2025-05-23,27.74425506591797
2025-05-27,27.636905670166016
2025-05-28,27.024534225463867
2025-05-29,27.239234924316406
2025-05-30,27.43526840209961
2025-06-02,27.733983993530273
2025-06-03,27.46420669555664
2025-06-04,27.551021575927734
2025-06-05,27.239234924316406
2025-06-06,27.4240665435791
2025-06-09,27.677974700927734
2025-06-10,27.60796546936035
2025-06-11,27.827333450317383
2025-06-12,28.04670524597168
2025-06-13,28.92885398864746
2025-06-16,28.58346176147461
2025-06-17,28.648805618286133
2025-06-18,28.508785247802734
