date,price
2025-03-07,101.9529037475586
2025-03-10,98.31439208984375
2025-03-11,97.35270690917969
2025-03-12,97.9178237915039
2025-03-13,95.47396850585938
2025-03-14,97.50637817382812
2025-03-17,97.66004943847656
2025-03-18,95.92010498046875
2025-03-19,97.75920104980469
2025-03-20,97.52621459960938
2025-03-21,97.87815856933594
2025-03-24,101.54756927490234
2025-03-25,102.35780334472656
2025-03-26,101.02066802978516
2025-03-27,101.08528900146484
2025-03-28,97.94377136230469
2025-03-31,98.15254974365234
2025-04-01,99.17652893066406
2025-04-02,101.06044006347656
2025-04-03,94.95634460449219
2025-04-04,90.8604507446289
2025-04-07,89.78677368164062
2025-04-08,87.65431213378906
2025-04-09,97.19815826416016
2025-04-10,93.40050506591797
2025-04-11,94.30518341064453
2025-04-14,94.57857513427734
2025-04-15,93.8975830078125
2025-04-16,91.58121490478516
2025-04-17,92.1578140258789
2025-04-21,89.69729614257812
2025-04-22,92.53559875488281
2025-04-23,94.60343170166016
2025-04-24,96.48734283447266
2025-04-25,98.2221450805664
2025-04-28,98.2569351196289
2025-04-29,98.95283508300781
2025-04-30,98.05313110351562
2025-05-01,98.5949478149414
2025-05-02,100.12593078613281
2025-05-05,99.06219482421875
2025-05-06,98.19728088378906
2025-05-07,98.96278381347656
2025-05-08,100.13090515136719
2025-05-09,100.61307525634766
2025-05-12,105.6136474609375
2025-05-13,107.01043701171875
2025-05-14,107.42301177978516
2025-05-15,107.18441009521484
2025-05-16,108.19844055175781
2025-05-19,107.94493103027344
2025-05-20,107.38323974609375
2025-05-21,105.2060546875
2025-05-22,105.65839385986328
2025-05-23,104.70896911621094
2025-05-27,107.80078887939453
2025-05-28,106.81160736083984
2025-05-29,106.85633850097656
2025-05-30,106.27476501464844
2025-06-02,106.52330780029297
2025-06-03,107.0899658203125
2025-06-04,106.80663299560547
2025-06-05,104.11248016357422
2025-06-06,105.46453094482422
2025-06-09,106.30955505371094
2025-06-10,107.58206176757812
2025-06-11,106.73207092285156
2025-06-12,106.23002624511719
2025-06-13,105.25078582763672
2025-06-16,106.38411712646484
2025-06-17,104.54991912841797
2025-06-18,104.59961700439453
2025-06-20,104.723876953125
