date,price
2025-03-07,27.452430725097656
2025-03-10,27.471771240234375
2025-03-11,27.317054748535156
2025-03-12,27.384742736816406
2025-03-13,27.481441497802734
2025-03-14,27.452430725097656
2025-03-17,27.346065521240234
2025-03-18,27.326725006103516
2025-03-19,27.394412994384766
2025-03-20,27.471771240234375
2025-03-21,27.55879783630371
2025-03-24,27.607147216796875
2025-03-25,27.57813835144043
2025-03-26,27.70384407043457
2025-03-27,27.616817474365234
2025-03-28,27.56846809387207
2025-03-31,27.59747886657715
2025-04-01,27.62648582458496
2025-04-02,27.51045036315918
2025-04-03,27.026962280273438
2025-04-04,27.326725006103516
2025-04-07,27.442760467529297
2025-04-08,27.317054748535156
2025-04-09,27.35573387145996
2025-04-10,26.785219192504883
2025-04-11,26.543476104736328
2025-04-14,26.45644760131836
2025-04-15,26.60149383544922
2025-04-16,26.37908935546875
2025-04-17,26.398427963256836
2025-04-21,26.147014617919922
2025-04-22,26.29206085205078
2025-04-23,26.53380584716797
2025-04-24,26.417766571044922
2025-04-25,26.485454559326172
2025-04-28,26.321069717407227
2025-04-29,26.408098220825195
2025-04-30,26.50479507446289
2025-05-01,26.65951156616211
2025-05-02,26.620832443237305
2025-05-05,26.57248306274414
2025-05-06,26.408098220825195
2025-05-07,26.60149383544922
2025-05-08,26.823896408081055
2025-05-09,26.746540069580078
2025-05-12,27.123659133911133
2025-05-13,26.891584396362305
2025-05-14,26.949604034423828
2025-05-15,26.881916046142578
2025-05-16,26.959272384643555
2025-05-19,26.775548934936523
2025-05-20,26.698190689086914
2025-05-21,26.5821533203125
2025-05-22,26.65951156616211
2025-05-23,26.46611785888672
2025-05-27,26.611164093017578
2025-05-28,26.698190689086914
2025-05-29,26.553142547607422
2025-05-30,26.543476104736328
2025-06-02,26.35974884033203
2025-06-03,26.53380584716797
2025-06-04,26.417766571044922
2025-06-05,26.398427963256836
2025-06-06,26.53380584716797
2025-06-09,26.46611785888672
2025-06-10,26.49512481689453
2025-06-11,26.398427963256836
2025-06-12,26.205034255981445
2025-06-13,26.272722244262695
2025-06-16,26.30173110961914
2025-06-17,26.475786209106445
2025-06-18,26.52413558959961
2025-06-20,26.49512481689453
2025-06-23,26.38875961303711
2025-06-24,26.253381729125977
2025-06-25,26.185693740844727
2025-06-26,26.07932472229004
2025-06-27,26.127676010131836
2025-06-30,25.992298126220703
2025-07-01,25.982629776000977
2025-07-02,25.963289260864258
2025-07-03,26.0889949798584
2025-07-07,26.176023483276367
2025-07-08,26.195363998413086
2025-07-09,26.195363998413086
2025-07-10,26.243711471557617
2025-07-11,26.321069717407227
2025-07-14,26.38875961303711
2025-07-15,26.53380584716797
2025-07-16,26.43710708618164
2025-07-17,26.553142547607422
2025-07-18,26.51446533203125
2025-07-21,26.340410232543945
2025-07-22,26.205034255981445
2025-07-23,26.166353225708008
2025-07-24,26.234041213989258
2025-07-25,26.29206085205078
2025-07-28,26.59182357788086
2025-07-29,26.65951156616211
2025-07-30,26.920595169067383
2025-07-31,26.978612899780273
2025-08-01,26.65951156616211
2025-08-04,26.64984130859375
2025-08-05,26.64984130859375
2025-08-06,26.49512481689453
2025-08-07,26.475786209106445
2025-08-08,26.52413558959961
2025-08-11,26.630502700805664
2025-08-12,26.49512481689453
2025-08-13,26.42743682861328
2025-08-14,26.52413558959961
2025-08-15,26.43710708618164
2025-08-18,26.50479507446289
2025-08-19,26.57248306274414
2025-08-20,26.553142547607422
2025-08-21,26.688520431518555
2025-08-22,26.42743682861328
2025-08-25,26.64017105102539
2025-08-26,26.57248306274414
2025-08-27,26.5821533203125
2025-08-28,26.485454559326172
2025-08-29,26.46611785888672
2025-09-02,26.64017105102539
2025-09-03,26.59182357788086
2025-09-04,26.630502700805664
2025-09-05,26.49512481689453
2025-09-08,26.408098220825195
2025-09-09,26.51446533203125
2025-09-10,26.53380584716797
2025-09-11,26.44677734375
