date,price
2025-03-07,42.3020133972168
2025-03-10,42.61651611328125
2025-03-11,42.27782440185547
2025-03-12,42.47135925292969
2025-03-13,42.181060791015625
2025-03-14,43.42936706542969
2025-03-17,44.12125015258789
2025-03-18,44.193824768066406
2025-03-19,44.91474533081055
2025-03-20,45.079254150390625
2025-03-21,44.76475143432617
2025-03-24,45.27479553222656
2025-03-25,45.4600944519043
2025-03-26,45.72827911376953
2025-03-27,45.284549713134766
2025-03-28,45.070003509521484
2025-03-31,45.56736755371094
2025-04-01,45.83555221557617
2025-04-02,45.89894104003906
2025-04-03,42.29548645019531
2025-04-04,38.40434646606445
2025-04-07,38.155662536621094
2025-04-08,37.2730827331543
2025-04-09,40.15974807739258
2025-04-10,37.53639221191406
2025-04-11,38.46773147583008
2025-04-14,38.60426330566406
2025-04-15,38.545753479003906
2025-04-16,38.86269760131836
2025-04-17,39.74039840698242
2025-04-21,38.701786041259766
2025-04-22,39.686763763427734
2025-04-23,39.61362075805664
2025-04-24,40.24751663208008
2025-04-25,40.174373626708984
2025-04-28,40.457191467285156
2025-04-29,40.34016418457031
2025-04-30,39.25278854370117
2025-05-01,39.399070739746094
2025-05-02,39.974456787109375
2025-05-05,39.25278854370117
2025-05-06,39.26253890991211
2025-05-07,39.27716827392578
2025-05-08,39.79404067993164
2025-05-09,40.193878173828125
2025-05-12,41.242244720458984
2025-05-13,41.82250213623047
2025-05-14,41.568946838378906
2025-05-15,41.74448776245117
2025-05-16,41.681095123291016
2025-05-19,41.13984680175781
2025-05-20,40.75950622558594
2025-05-21,40.00858688354492
2025-05-22,39.85255432128906
2025-05-23,39.97932815551758
2025-05-27,40.32553482055664
2025-05-28,39.813541412353516
2025-05-29,40.110984802246094
2025-05-30,39.755027770996094
2025-06-02,40.27677536010742
2025-06-03,40.754634857177734
2025-06-04,39.95982360839844
2025-06-05,39.92081832885742
2025-06-06,40.67173767089844
2025-06-09,40.749755859375
2025-06-10,41.47629928588867
2025-06-11,42.07606506347656
2025-06-12,42.22234344482422
2025-06-13,42.95864486694336
2025-06-16,42.83185958862305
